"FileName","PlotNum","X","X1","X1.2","X1.4","X1.6","X1.8","X2","X2.2","X2.4","X2.6","X2.8","X3","X3.2","X3.4","X3.6","X3.8","X4","X4.2","X4.4","X4.6","X4.8","OptimalF.score","OptimalWindowSize"
"MJGG1904_CHM01_pitfree0505.tif","MJGG1904",59,0.266666667,0.41025641,0.522875817,0.677966102,0.769230769,0.816326531,0.888888889,0.909090909,0.941176471,0.928571429,0.928571429,0.928571429,0.915662651,0.902439024,0.888888889,0.888888889,0.886075949,0.842105263,0.826666667,0.826666667,0.941176471,2.6
"MJGG1905_CHM01_pitfree0505.tif","MJGG1905",60,0.24691358,0.358744395,0.476190476,0.620155039,0.735849057,0.866666667,0.917647059,0.951219512,0.975,0.962025316,0.962025316,0.948717949,0.948717949,0.948717949,0.935064935,0.935064935,0.935064935,0.921052632,0.906666667,0.891891892,0.975,2.6
"MJGG1906_CHM01_pitfree0505.tif","MJGG1906",61,0.2,0.29245283,0.466165414,0.639175258,0.837837838,0.925373134,0.925373134,0.939393939,0.96875,0.984126984,1,1,1,1,1,1,0.983606557,0.983606557,0.983606557,0.983606557,1,3
"MJGG1907_CHM01_pitfree0505.tif","MJGG1907",62,0.143283582,0.218181818,0.31372549,0.413793103,0.578313253,0.676056338,0.8,0.872727273,0.923076923,0.923076923,0.941176471,0.96,0.979591837,1,1,1,1,1,1,1,1,3.6
"MJGG1908_CHM01_pitfree0505.tif","MJGG1908",63,0.148367953,0.215517241,0.303030303,0.387596899,0.495049505,0.578313253,0.695652174,0.757575758,0.833333333,0.857142857,0.884615385,0.923076923,0.916666667,0.916666667,0.936170213,0.913043478,0.936170213,0.936170213,0.888888889,0.863636364,0.936170213,3.8
"MJGG1909_CHM01_pitfree0505.tif","MJGG1909",64,0.211055276,0.275618375,0.362790698,0.45398773,0.534351145,0.615384615,0.64516129,0.643678161,0.634146341,0.615384615,0.615384615,0.615384615,0.615384615,0.597402597,0.597402597,0.613333333,0.594594595,0.575342466,0.555555556,0.535211268,0.64516129,2.2
"MJGG1910_CHM01_pitfree0505.tif","MJGG1910",65,0.152941176,0.232142857,0.339869281,0.47706422,0.604651163,0.712328767,0.825396825,0.945454545,0.962962963,0.981132075,0.981132075,0.961538462,0.961538462,0.961538462,0.961538462,0.941176471,0.941176471,0.941176471,0.92,0.92,0.981132075,2.8
"MJGG1911_CHM01_pitfree0505.tif","MJGG1911",66,0.293103448,0.455357143,0.62195122,0.753846154,0.830508475,0.899082569,0.95049505,0.949494949,0.949494949,0.916666667,0.914893617,0.914893617,0.914893617,0.903225806,0.903225806,0.866666667,0.853932584,0.853932584,0.813953488,0.8,0.95049505,2.2
"MJGG1912_CHM01_pitfree0505.tif","MJGG1912",67,0.285714286,0.423076923,0.559585492,0.683870968,0.739130435,0.803149606,0.833333333,0.839285714,0.825688073,0.833333333,0.833333333,0.833333333,0.830188679,0.807692308,0.784313725,0.784313725,0.772277228,0.76,0.76,0.734693878,0.839285714,2.4
"MJGG1913_CHM01_pitfree0505.tif","MJGG1913",68,0.310030395,0.461538462,0.649681529,0.819672131,0.884955752,0.907407407,0.942307692,0.932038835,0.921568627,0.930693069,0.92,0.897959184,0.875,0.875,0.863157895,0.85106383,0.826086957,0.826086957,0.8,0.75862069,0.942307692,2.2
"MJGG1914_CHM01_pitfree0505.tif","MJGG1914",69,0.293478261,0.427419355,0.597701149,0.727272727,0.822580645,0.884955752,0.890909091,0.895238095,0.903846154,0.903846154,0.903846154,0.912621359,0.901960784,0.891089109,0.868686869,0.868686869,0.857142857,0.833333333,0.833333333,0.821052632,0.912621359,3.2
"MJGG1915_CHM01_pitfree0505.tif","MJGG1915",70,0.365180467,0.495468278,0.608695652,0.679069767,0.756756757,0.795180723,0.779874214,0.756410256,0.761290323,0.758169935,0.758169935,0.72972973,0.721088435,0.721088435,0.694444444,0.657142857,0.637681159,0.627737226,0.597014925,0.590909091,0.795180723,2
"MJGG1916_CHM01_pitfree0505.tif","MJGG1916",71,0.348448687,0.536398467,0.64,0.775757576,0.797385621,0.824324324,0.821917808,0.813793103,0.828571429,0.808823529,0.791044776,0.791044776,0.763358779,0.763358779,0.734375,0.724409449,0.73015873,0.72,0.68852459,0.655462185,0.828571429,2.6
"MJGG1917_CHM01_pitfree0505.tif","MJGG1917",72,0.292792793,0.42,0.566037736,0.69005848,0.746666667,0.780141844,0.791044776,0.796992481,0.778625954,0.784615385,0.787401575,0.777777778,0.758064516,0.74796748,0.737704918,0.705882353,0.672413793,0.649122807,0.654867257,0.636363636,0.796992481,2.4
"MJGG1918_CHM01_pitfree0505.tif","MJGG1918",73,0.181818182,0.286792453,0.436781609,0.638655462,0.791666667,0.873563218,0.938271605,0.938271605,0.962025316,0.962025316,0.962025316,0.948717949,0.935064935,0.947368421,0.933333333,0.933333333,0.918918919,0.888888889,0.873239437,0.857142857,0.962025316,2.6
"MJGJ1901_CHM01_pitfree0505.tif","MJGJ1901",74,0.251685393,0.384879725,0.507042254,0.646706587,0.762589928,0.8125,0.852459016,0.859649123,0.859813084,0.854368932,0.86,0.86,0.848484848,0.836734694,0.836734694,0.8125,0.8,0.747252747,0.733333333,0.704545455,0.86,3
"MJGJ1902_CHM01_pitfree0505.tif","MJGJ1902",75,0.321243523,0.494023904,0.625641026,0.746835443,0.838235294,0.885245902,0.905982906,0.894736842,0.902654867,0.892857143,0.862385321,0.841121495,0.830188679,0.830188679,0.830188679,0.807692308,0.807692308,0.772277228,0.747474747,0.747474747,0.905982906,2.2
"MJGJ1903_CHM01_pitfree0505.tif","MJGJ1903",76,0.344632768,0.478087649,0.644808743,0.776315789,0.846715328,0.897637795,0.918032787,0.923076923,0.902654867,0.902654867,0.872727273,0.862385321,0.819047619,0.819047619,0.807692308,0.796116505,0.76,0.734693878,0.652173913,0.637362637,0.923076923,2.4
"MJGJ1904_CHM01_pitfree0505.tif","MJGJ1904",77,0.344444444,0.476190476,0.618556701,0.731707317,0.823529412,0.88,0.876033058,0.883333333,0.890756303,0.890756303,0.871794872,0.877192982,0.846846847,0.825688073,0.79245283,0.752475248,0.701030928,0.6875,0.6875,0.673684211,0.890756303,2.6
"MJGJ1905_CHM01_pitfree0505.tif","MJGJ1905",78,0.303191489,0.431818182,0.526315789,0.662650602,0.76056338,0.841269841,0.854700855,0.867256637,0.857142857,0.864864865,0.862385321,0.862385321,0.859813084,0.849056604,0.838095238,0.826923077,0.787878788,0.775510204,0.736842105,0.695652174,0.867256637,2.4
"MJGJ1906_CHM01_pitfree0505.tif","MJGJ1906",79,0.338108883,0.519823789,0.647398844,0.759124088,0.829268293,0.857142857,0.879310345,0.886956522,0.867256637,0.864864865,0.851851852,0.851851852,0.830188679,0.784313725,0.772277228,0.734693878,0.680851064,0.652173913,0.637362637,0.606741573,0.886956522,2.4
"MJGJ1907_CHM01_pitfree0505.tif","MJGJ1907",80,0.379310345,0.532786885,0.691489362,0.805194805,0.842857143,0.863636364,0.834645669,0.838709677,0.836065574,0.836065574,0.803418803,0.782608696,0.771929825,0.767857143,0.733944954,0.733944954,0.710280374,0.673076923,0.660194175,0.647058824,0.863636364,2
"MJGJ1908_CHM01_pitfree0505.tif","MJGJ1908",81,0.329479769,0.495652174,0.662790698,0.724832215,0.828125,0.92173913,0.936936937,0.936936937,0.927272727,0.927272727,0.91588785,0.91588785,0.895238095,0.873786408,0.851485149,0.816326531,0.791666667,0.778947368,0.752688172,0.752688172,0.936936937,2.2
"MJGJ1909_CHM01_pitfree0505.tif","MJGJ1909",82,0.344444444,0.486055777,0.572864322,0.670731707,0.726027397,0.776119403,0.803278689,0.771929825,0.774774775,0.777777778,0.79245283,0.776699029,0.776699029,0.776699029,0.727272727,0.673684211,0.64516129,0.630434783,0.615384615,0.6,0.803278689,2.2
"MJGJ1910_CHM01_pitfree0505.tif","MJGJ1910",83,0.352941176,0.503816794,0.648083624,0.711864407,0.735849057,0.785714286,0.79144385,0.773480663,0.75,0.742857143,0.713450292,0.682634731,0.650306748,0.650306748,0.611464968,0.602564103,0.593548387,0.593548387,0.536912752,0.496551724,0.79144385,2.2
"MJGJ1911_CHM01_pitfree0505.tif","MJGJ1911",84,0.333951763,0.480874317,0.600732601,0.757009346,0.825396825,0.873563218,0.886227545,0.872727273,0.855345912,0.825806452,0.818181818,0.77027027,0.718309859,0.690647482,0.651851852,0.610687023,0.589147287,0.589147287,0.578125,0.555555556,0.886227545,2.2
"MJGJ1912_CHM01_pitfree0505.tif","MJGJ1912",85,0.350086655,0.515957447,0.693726937,0.792951542,0.832535885,0.848167539,0.832432432,0.826815642,0.820224719,0.8,0.764705882,0.75,0.74251497,0.695652174,0.653846154,0.609271523,0.6,0.571428571,0.571428571,0.541666667,0.848167539,2
"MJGJ1913_CHM01_pitfree0505.tif","MJGJ1913",86,0.393762183,0.579710145,0.745247148,0.844036697,0.871287129,0.870466321,0.884210526,0.88172043,0.869565217,0.869565217,0.850828729,0.824858757,0.804597701,0.776470588,0.761904762,0.72392638,0.675159236,0.585034014,0.535211268,0.524822695,0.884210526,2.2
"MJGY1901_CHM01_pitfree0505.tif","MJGY1901",87,0.689466484,0.755480607,0.740882917,0.704684318,0.677894737,0.634782609,0.603603604,0.536817102,0.514563107,0.473815461,0.432989691,0.4,0.362162162,0.330578512,0.32132964,0.30726257,0.279202279,0.275071633,0.265129683,0.244897959,0.755480607,1.2
"MJGY1902_CHM01_pitfree0505.tif","MJGY1902",88,0.704992436,0.766917293,0.766949153,0.731034483,0.717339667,0.675062972,0.631853786,0.569863014,0.536723164,0.515759312,0.489795918,0.449101796,0.43030303,0.406153846,0.360759494,0.301639344,0.273333333,0.250847458,0.244897959,0.232876712,0.766949153,1.4
"MJGY1903_CHM01_pitfree0505.tif","MJGY1903",89,0.715425532,0.758064516,0.739285714,0.693641618,0.646586345,0.615702479,0.587737844,0.53539823,0.492027335,0.456876457,0.410628019,0.384236453,0.343434343,0.304909561,0.278947368,0.256,0.22826087,0.208791209,0.188888889,0.185393258,0.758064516,1.2
"MJGY1904_CHM01_pitfree0505.tif","MJGY1904",90,0.637329287,0.718146718,0.763157895,0.742459397,0.733496333,0.692307692,0.654353562,0.64171123,0.602209945,0.547550432,0.497005988,0.469512195,0.426332288,0.406349206,0.376623377,0.367213115,0.363036304,0.33557047,0.308219178,0.290657439,0.763157895,1.4
